behavioural	O
traits	O
suggest	O
that	O
Mantamonas	O
is	O
a	O
member	O
of	O
the	O
protozoan	O
phylum	O
Apusozoa	O
.	O

Analyses	O
of	O
18S	O
and	O
28S	O
rRNA	O
gene	O
sequences	O
of	O
Mantamonas	B
plastica	I
and	O
a	O
second	O
genetically	O
very	O
different	O
marine	O
species	O
from	O
coastal	O
sediment	O
in	O
Tanzania	O
show	O
Mantamonas	O
as	O
a	O
robustly	O
monophyletic	O
clade	O
,	O
that	O
is	O
very	O
divergent	O
from	O
all	O
other	O
eukaryotes	O
.	O

18S	O
rRNA	O
trees	O
mostly	O
place	O
Mantamonas	O
within	O
unikonts	O
(	O
opisthokonts	O
,	O
Apusozoa	O
,	O
and	O
Amoebozoa	O
)	O
but	O
its	O
precise	O
position	O
varies	O
with	O
phylogenetic	O
algorithm	O
and	O
/	O
or	O
taxon	O
and	O
nucleotide	O
position	O
sampling	O
;	O
it	O
may	O
group	O
equally	O
weakly	O
as	O
sister	O
to	O
Planomonadida	O
,	O
Apusomonadida	O
or	O
Breviata	O
.	O

On	O
28S	O
rRNA	O
and	O
joint	O
18	O
/	O
28S	O
rRNA	O
phylogenies	O
(	O
including	O
11	O
other	O
newly	O
obtained	O
apusozoan	O
/	O
amoebozoan	O
28S	O
rRNA	O
sequences	O
)	O
it	O
consistently	O
strongly	O
groups	O
with	O
Apusomonadida	O
(	O
Apusozoa	O
)	O
.	O

Scaling	O
of	O
swim	O
speed	O
in	O
breath	O
-	O
hold	O
divers	O
.	O

1	O
.	O

Breath	O
-	O
hold	O
divers	O
are	O
widely	O
assumed	O
to	O
descend	O
and	O
ascend	O
at	O
the	O
speed	O
that	O
minimizes	O
energy	O
expenditure	O
per	O
distance	O
travelled	O
(	O
the	O
cost	O
of	O
transport	O
(	O
COT	O
)	O
)	O
to	O
maximize	O
foraging	O
duration	O
at	O
depth	O
.	O

However	O
,	O
measuring	O
COT	O
with	O
captive	O
animals	O
is	O
difficult	O
,	O
and	O
empirical	O
support	O
for	O
this	O
hypothesis	O
is	O
sparse	O
.	O

2	O
.	O

We	O
examined	O
the	O
scaling	O
relationship	O
of	O
swim	O
speed	O
in	O
free	O
-	O
ranging	O
diving	O
birds	O
,	O
mammals	O
and	O
turtles	O
(	O
37	O
species	O
;	O
mass	O
range	O
,	O
0	O
*	O
5	O
-	O
90	O
,	O
000	O
kg	O
)	O
with	O
phylogenetically	O
informed	O
statistical	O
methods	O
and	O
derived	O
the	O
theoretical	O
prediction	O
for	O
the	O
allometric	O
exponent	O
under	O
the	O
COT	O
hypothesis	O
by	O
constructing	O
a	O
biomechanical	O
model	O
.	O

3	O
.	O

Swim	O
speed	O
significantly	O
increased	O
with	O
mass	O
,	O
despite	O
considerable	O
variations	O
around	O
the	O
scaling	O
line	O
.	O

The	O
allometric	O
exponent	O
(	O
0	O
*	O
09	O
)	O
was	O
statistically	O
consistent	O
with	O
the	O
theoretical	O
prediction	O
(	O
0	O
*	O
05	O
)	O
of	O
the	O
COT	O
hypothesis	O
.	O

4	O
.	O

Our	O
finding	O
suggests	O
a	O
previously	O
unrecognized	O
advantage	O
of	O
size	O
in	O
divers	O
:	O
larger	O
animals	O
swim	O
faster	O
and	O
thus	O
could	O
travel	O
longer	O
distance	O
,	O
search	O
larger	O
volume	O
of	O
water	O
for	O
prey	O
and	O
exploit	O
a	O
greater	O
range	O
of	O
depths	O
during	O
a	O
given	O
dive	O
duration	O
.	O

5	O
.	O

Furthermore	O
,	O
as	O
predicted	O
from	O
the	O
model	O
,	O
endotherms	O
(	O
birds	O
and	O
mammals	O
)	O
swam	O
faster	O
than	O
ectotherms	O
(	O
turtles	O
)	O
for	O
their	O
size	O
,	O
suggesting	O
that	O
metabolic	O
power	O
production	O
limits	O
swim	O
speed	O
.	O

Among	O
endotherms	O
,	O
birds	O
swam	O
faster	O
than	O
mammals	O
,	O
which	O
cannot	O
be	O
explained	O
by	O
the	O
model	O
.	O

Reynolds	O
numbers	O
of	O
small	O
birds	O
(	O
&	O
lt	O
;	O
2	O
kg	O
)	O
were	O
close	O
to	O
the	O
lower	O
limit	O
of	O
turbulent	O
flow	O
(	O
-	O
3	O
x	O
10	O
(	O
5	O
)	O
)	O
,	O
and	O
they	O
swam	O
fast	O
possibly	O
to	O
avoid	O
the	O
increased	O
drag	O
associated	O
with	O
flow	O
transition	O
.	O

Stable	O
isotope	O
labelling	O
and	O
zinc	O
distribution	O
in	O
grains	O
studied	O
by	O
laser	O
ablation	O
ICP	O
-	O
MS	O
in	O
an	O
ear	O
culture	O
system	O
reveals	O
zinc	O
transport	O
barriers	O
during	O
grain	O
filling	O
in	O
wheat	B
.	O

Zinc	O
(	O
Zn	O
)	O
deficiency	O
has	O
been	O
recognized	O
as	O
a	O
potential	O
risk	O
for	O
human	B
health	O
in	O
many	O
developing	O
regions	O
where	O
staple	O
food	O
with	O
low	O
micronutrient	O
density	O
represents	O
a	O
major	O
proportion	O
of	O
the	O
diet	O
.	O

The	O
success	O
of	O
strategies	O
to	O
increase	O
Zn	O
content	O
in	O
the	O
edible	O
part	O
of	O
crops	O
requires	O
better	O
understanding	O
of	O
Zn	O
transport	O
to	O
,	O
and	O
distribution	O
within	O
,	O
the	O
grains	O
.	O

The	O
transfer	O
of	O
Zn	O
from	O
the	O
growth	O
medium	O
to	O
wheat	B
(	O
Triticum	B
aestivum	I
)	O
grains	O
in	O
an	O
ear	O
culture	O
system	O
was	O
investigated	O
by	O
using	O
the	O
stable	O
Zn	O
isotope	O
(	O
70	O
)	O
Zn	O
,	O
and	O
the	O
spatial	O
distribution	O
of	O
Zn	O
within	O
the	O
grains	O
was	O
studied	O
by	O
laser	O
ablation	O
-	O
inductively	O
coupled	O
plasma	O
-	O
mass	O
spectrometry	O
(	O
LA	O
-	O
ICP	O
-	O
MS	O
)	O
.	O

Zinc	O
was	O
readily	O
transported	O
in	O
the	O
stem	O
up	O
to	O
the	O
rachis	O
.	O

More	O
Zn	O
accumulated	O
in	O
the	O
stem	O
when	O
higher	O
amounts	O
of	O
Zn	O
were	O
supplied	O
to	O
the	O
medium	O
.	O

Once	O
Zn	O
was	O
transported	O
into	O
the	O
grain	O
,	O
Zn	O
accumulated	O
particularly	O
in	O
the	O
crease	O
vascular	O
tissue	O
.	O

The	O
gradient	O
of	O
(	O
70	O
)	O
Zn	O
concentration	O
between	O
crease	O
vascular	O
tissue	O
,	O
aleurone	O
layer	O
and	O
endosperm	O
demonstrates	O
that	O
Zn	O
is	O
distributed	O
within	O
grain	O
through	O
the	O
crease	O
phloem	O
.	O

These	O
results	O
suggest	O
that	O
two	O
barriers	O
of	O
Zn	O
transport	O
into	O
wheat	B
grains	O
may	O
exist	O
:	O
between	O
the	O
stem	O
tissue	O
rachis	O
and	O
the	O
grain	O
,	O
and	O
the	O
maternal	O
and	O
filial	O
tissues	O
in	O
the	O
grain	O
.	O

Differential	O
expression	O
of	O
odorant	O
receptor	O
genes	O
involved	O
in	O
the	O
sexual	O
isolation	O
of	O
two	O
Heliothis	O
moths	O
.	O

Moth	O
sexual	O
communication	O
systems	O
are	O
highly	O
diverse	O
,	O
but	O
the	O
mechanisms	O
underlying	O
their	O
evolutionary	O
diversification	O
remain	O
unclear	O
.	O

Recently	O
,	O
genes	O
coding	O
for	O
odorant	O
receptors	O
(	O
ORs	O
)	O
OR6	O
,	O
OR14	O
,	O
OR15	O
and	O
OR16	O
have	O
been	O
genetically	O
associated	O
with	O
species	O
-	O
specific	O
male	O
response	O
to	O
female	O
pheromone	O
blends	O
in	O
Heliothis	B
virescens	I
(	O
Hv	B
)	O
and	O
Heliothis	B
subflexa	I
(	O
Hs	B
)	O
.	O

Quantitative	O
real	O
-	O
time	O
PCR	O
analysis	O
indicates	O
that	O
expression	O
of	O
HvOR6	O
,	O
HsOR6	O
,	O
HvOR14	O
,	O
HsOR14	O
,	O
HvOR15	O
and	O
HsOR15	O
is	O
male	O
biased	O
,	O
which	O
supports	O
the	O
hypothesis	O
that	O
they	O
have	O
a	O
role	O
in	O
mediating	O
female	O
sex	O
pheromone	O
detection	O
.	O

The	O
genes	O
HvOR14	O
,	O
HvOR15	O
and	O
HvOR16	O
are	O
expressed	O
at	O
higher	O
levels	O
than	O
their	O
corresponding	O
orthologues	O
HsOR14	O
,	O
HsOR15	O
and	O
HsOR16	O
in	O
male	O
antennae	O
,	O
while	O
HvOR6	O
and	O
HsOR6	O
transcripts	O
are	O
equally	O
abundant	O
in	O
male	O
antennae	O
.	O

The	O
lack	O
of	O
higher	O
expression	O
of	O
any	O
of	O
the	O
receptor	O
genes	O
in	O
H	B
.	I
subflexa	I
antennae	O
suggests	O
that	O
interspecific	O
sequence	O
differences	O
,	O
rather	O
than	O
gene	O
regulation	O
differences	O
,	O
underly	O
the	O
species	O
-	O
specific	O
male	O
response	O
to	O
pheromone	O
components	O
.	O

Cryptogein	O
,	O
a	O
fungal	O
elicitor	O
,	O
remodels	O
the	O
phenylpropanoid	O
metabolism	O
of	O
tobacco	B
cell	O
suspension	O
cultures	O
in	O
a	O
calcium	O
-	O
dependent	O
manner	O
.	O

Plant	O
cells	O
use	O
calcium	O
-	O
based	O
signalling	O
pathways	O
to	O
transduce	O
biotic	O
and	O
/	O
or	O
abiotic	O
stimuli	O
into	O
adaptive	O
responses	O
.	O

However	O
,	O
little	O
is	O
known	O
about	O
the	O
coupling	O
between	O
calcium	O
signalling	O
,	O
transcriptional	O
regulation	O
and	O
the	O
downstream	O
biochemical	O
processes	O
.	O

To	O
understand	O
these	O
relationships	O
better	O
,	O
we	O
challenged	O
tobacco	B
BY	O
-	O
2	O
cells	O
with	O
cryptogein	O
and	O
evaluated	O
how	O
calcium	O
transients	O
(	O
monitored	O
through	O
the	O
calcium	O
sensor	O
aequorin	O
)	O
impact	O
(	O
1	O
)	O
transcript	O
levels	O
of	O
phenylpropanoid	O
genes	O
(	O
assessed	O
by	O
RT	O
-	O
qPCR	O
)	O
;	O
and	O
(	O
2	O
)	O
derived	O
-	O
phenolic	O
compounds	O
(	O
analysed	O
by	O
mass	O
spectrometry	O
)	O
.	O

Most	O
genes	O
of	O
the	O
phenylpropanoid	O
pathway	O
were	O
up	O
-	O
regulated	O
by	O
cryptogein	O
and	O
cell	O
wall	O
-	O
bound	O
phenolic	O
compounds	O
accumulated	O
(	O
mainly	O
5	O
-	O
hydroxyferulic	O
acid	O
)	O
.	O

The	O
accumulation	O
of	O
both	O
transcripts	O
and	O
phenolics	O
was	O
calcium	O
-	O
dependent	O
.	O

The	O
transcriptional	O
regulation	O
of	O
phenylpropanoid	O
genes	O
was	O
correlated	O
in	O
a	O
non	O
-	O
linear	O
manner	O
with	O
stimulus	O
intensity	O
and	O
with	O
components	O
of	O
the	O
cryptogein	O
-	O
induced	O
calcium	O
signature	O
.	O

In	O
addition	O
,	O
calmodulin	O
inhibitors	O
increased	O
the	O
sensitivity	O
of	O
cells	O
to	O
low	O
concentrations	O
of	O
cryptogein	O
.	O

These	O
results	O
led	O
us	O
to	O
propose	O
a	O
model	O
of	O
coupling	O
between	O
the	O
cryptogein	O
signal	O
,	O
calcium	O
signalling	O
and	O
the	O
transcriptional	O
response	O
,	O
exerting	O
control	O
of	O
transcription	O
through	O
the	O
coordinated	O
action	O
of	O
two	O
decoding	O
modules	O
exerting	O
opposite	O
effects	O
.	O

Rapid	O
detection	O
of	O
drug	O
-	O
resistant	O
mutations	O
in	O
hepatitis	B
B	I
virus	I
by	O
the	O
PCR	O
-	O
Invader	O
assay	O
.	O

Early	O
detection	O
of	O
resistant	O
mutations	O
of	O
hepatitis	B
B	I
virus	I
(	O
HBV	B
)	O
is	O
important	O
for	O
patients	O
on	O
nucleos	O
(	O
t	O
)	O
ide	O
analog	O
therapy	O
.	O

An	O
assay	O
based	O
on	O
the	O
PCR	O
-	O
Invader	O
technology	O
was	O
developed	O
to	O
detect	O
resistant	O
mutations	O
with	O
high	O
sensitivity	O
.	O

The	O
assay	O
specifically	O
detects	O
mutations	O
at	O
codons	O
180	O
,	O
181	O
,	O
184	O
,	O
202	O
,	O
204	O
,	O
and	O
250	O
of	O
the	O
HBV	B
polymerase	O
reverse	O
transcriptase	O
domain	O
.	O

These	O
mutations	O
result	O
in	O
resistance	O
to	O
lamivudine	O
and	O
entecavir	O
.	O

In	O
mixtures	O
of	O
plasmids	O
containing	O
wild	O
-	O
type	O
and	O
resistant	O
mutants	O
,	O
fold	O
-	O
over	O
-	O
zero	O
values	O
for	O
resistant	O
mutations	O
were	O
detected	O
in	O
2	O
%	O
of	O
the	O
total	O
.	O

Seventy	O
-	O
five	O
serum	O
samples	O
from	O
patients	O
,	O
whose	O
treatment	O
had	O
been	O
switched	O
from	O
lamivudine	O
to	O
entecavir	O
,	O
were	O
examined	O
by	O
the	O
PCR	O
-	O
Invader	O
assay	O
and	O
direct	O
sequencing	O
.	O

The	O
PCR	O
-	O
Invader	O
assay	O
detected	O
all	O
resistant	O
mutations	O
that	O
were	O
detected	O
by	O
direct	O
sequencing	O
and	O
even	O
detected	O
the	O
presence	O
of	O
mutants	O
that	O
direct	O
sequencing	O
could	O
not	O
.	O

Cloning	O
sequencing	O
confirmed	O
those	O
mutations	O
found	O
by	O
the	O
PCR	O
-	O
Invader	O
assay	O
and	O
not	O
by	O
direct	O
sequencing	O
.	O

The	O
PCR	O
-	O
Invader	O
assay	O
is	O
a	O
useful	O
tool	O
for	O
the	O
early	O
detection	O
of	O
drug	O
-	O
resistant	O
mutations	O
.	O

Separating	O
parental	O
environment	O
from	O
seed	O
size	O
effects	O
on	O
next	O
generation	O
growth	O
and	O
development	O
in	O
Arabidopsis	O
.	O

Plant	O
growth	O
and	O
development	O
is	O
profoundly	O
influenced	O
by	O
environmental	O
conditions	O
that	O
laboratory	O
experimentation	O
typically	O
attempts	O
to	O
control	O
.	O

However	O
,	O
growth	O
conditions	O
are	O
not	O
uniform	O
between	O
or	O
even	O
within	O
laboratories	O
and	O
the	O
extent	O
to	O
which	O
these	O
differences	O
influence	O
plant	O
growth	O
and	O
development	O
is	O
unknown	O
.	O

Experiments	O
with	O
wild	O
-	O
type	O
Arabidopsis	B
thaliana	I
were	O
designed	O
to	O
quantify	O
the	O
influences	O
of	O
parental	O
environment	O
and	O
seed	O
size	O
on	O
growth	O
and	O
development	O
in	O
the	O
next	O
generation	O
.	O

A	O
single	O
lot	O
of	O
seed	O
was	O
planted	O
in	O
six	O
environmental	O
chambers	O
and	O
grown	O
to	O
maturity	O
.	O

The	O
seed	O
produced	O
was	O
mechanically	O
sieved	O
into	O
small	O
and	O
large	O
size	O
classes	O
then	O
grown	O
in	O
a	O
common	O
environment	O
and	O
subjected	O
to	O
a	O
set	O
of	O
assays	O
spanning	O
the	O
life	O
cycle	O
.	O

Analysis	O
of	O
variance	O
demonstrated	O
that	O
seed	O
size	O
effects	O
were	O
particularly	O
significant	O
early	O
in	O
development	O
,	O
affecting	O
primary	O
root	O
growth	O
and	O
gravitropism	O
,	O
but	O
also	O
flowering	O
time	O
.	O

Parental	O
environment	O
affected	O
progeny	O
germination	O
time	O
,	O
flowering	O
and	O
weight	O
of	O
seed	O
the	O
progeny	O
produced	O
.	O

In	O
some	O
cases	O
,	O
the	O
parental	O
environment	O
affected	O
the	O
magnitude	O
of	O
(	O
interacted	O
with	O
)	O
the	O
observed	O
seed	O
size	O
effects	O
.	O

These	O
data	O
indicate	O
that	O
life	O
history	O
circumstances	O
of	O
the	O
parental	O
generation	O
can	O
affect	O
growth	O
and	O
development	O
throughout	O
the	O
life	O
cycle	O
of	O
the	O
next	O
generation	O
to	O
an	O
extent	O
that	O
should	O
be	O
considered	O
when	O
performing	O
genetic	O
studies	O
.	O

The	O
first	O
vitellogenin	O
receptor	O
from	O
a	O
Lepidopteran	O
insect	O
:	O
molecular	O
characterization	O
,	O
expression	O
patterns	O
and	O
RNA	O
interference	O
analysis	O
.	O

The	O
vitellogenin	O
receptor	O
(	O
VgR	O
)	O
belongs	O
to	O
the	O
low	O
-	O
density	O
lipoprotein	O
receptor	O
(	O
LDLR	O
)	O
superfamily	O
,	O
and	O
is	O
an	O
important	O
carrier	O
for	O
the	O
uptake	O
of	O
vitellogenin	O
(	O
Vg	O
)	O
into	O
developing	O
oocytes	O
of	O
all	O
oviparous	O
species	O
.	O

The	O
first	O
full	O
-	O
length	O
message	O
for	O
a	O
VgR	O
from	O
a	O
Lepidopteran	O
insect	O
was	O
cloned	O
and	O
sequenced	O
from	O
the	O
ovary	O
of	O
Spodoptera	B
litura	I
Fabricius	I
(	O
GenBank	O
accession	O
no	O
.	O
GU983858	O
)	O
.	O

The	O
coding	O
region	O
consisted	O
of	O
5370	O
bp	O
flanked	O
by	O
a	O
49	O
bp	O
5	O
'	O
-	O
untranslated	O
region	O
(	O
UTR	O
)	O
and	O
a	O
177	O
bp	O
3	O
'	O
-	O
UTR	O
,	O
which	O
encoded	O
a	O
1798	O
-	O
residue	O
protein	O
with	O
a	O
predicted	O
molecular	O
weight	O
(	O
MW	O
)	O
of	O
201	O
.	O
69	O
kDa	O
.	O

S	B
.	I
litura	I
VgR	O
(	O
SlVgR	O
)	O
comprised	O
two	O
ligand	O
binding	O
sites	O
with	O
four	O
LDLR	O
class	O
A	O
repeats	O
in	O
the	O
first	O
domain	O
and	O
seven	O
in	O
the	O
second	O
domain	O
,	O
an	O
epidermal	O
growth	O
factor	O
-	O
like	O
domain	O
containing	O
an	O
LDLR	O
class	O
B	O
repeat	O
and	O
a	O
YWXD	O
motif	O
,	O
a	O
transmembrane	O
domain	O
and	O
a	O
cytoplasmic	O
domain	O
.	O

A	O
phylogenetic	O
relationship	O
placed	O
SlVgR	O
as	O
a	O
separate	O
group	O
from	O
the	O
other	O
insects	O
.	O

SlVgR	O
messenger	O
RNA	O
(	O
mRNA	O
)	O
was	O
specifically	O
expressed	O
in	O
the	O
ovarian	O
tissues	O
.	O

The	O
developmental	O
expression	O
patterns	O
showed	O
that	O
VgR	O
mRNA	O
was	O
first	O
transcribed	O
in	O
6	O
(	O
th	O
)	O
day	O
female	O
pupae	O
and	O
the	O
maximum	O
level	O
of	O
VgR	O
mRNA	O
appeared	O
in	O
36	O
-	O
h	O
-	O
old	O
adults	O
.	O

Immunoblot	O
analysis	O
detected	O
an	O
ovary	O
-	O
specific	O
VgR	O
protein	O
with	O
a	O
MW	O
of	O
-	O
200	O
kDa	O
,	O
whose	O
development	O
profiles	O
were	O
consistent	O
with	O
VgR	O
mRNA	O
expression	O
patterns	O
.	O

RNA	O
inteference	O
(	O
RNAi	O
)	O
specifically	O
disrupted	O
the	O
VgR	O
gene	O
by	O
injection	O
of	O
3	O
or	O
5	O
mug	O
VgR	O
double	O
-	O
stranded	O
RNA	O
per	O
insect	O
in	O
4	O
(	O
th	O
)	O
or	O
6	O
(	O
th	O
)	O
day	O
pupae	O
.	O

RNAi	O
of	O
SlVgR	O
led	O
to	O
a	O
phenotype	O
characterized	O
by	O
high	O
Vg	O
accumulation	O
in	O
the	O
haemolymph	O
,	O
low	O
Vg	O
deposition	O
in	O
the	O
ovary	O
and	O
the	O
failure	O
of	O
insect	O
spawning	O
.	O

These	O
results	O
mean	O
that	O
VgR	O
is	O
critical	O
for	O
binding	O
Vg	O
and	O
transporting	O
it	O
into	O
the	O
oocytes	O
of	O
the	O
insect	O
ovary	O
,	O
thus	O
playing	O
an	O
important	O
role	O
in	O
insect	O
reproduction	O
.	O

Simian	B
immunodeficiency	I
virus	I
from	O
the	O
sooty	B
mangabey	I
and	O
rhesus	B
macaque	I
is	O
modified	O
with	O
O	O
-	O
linked	O
carbohydrate	O
.	O

Although	O
stretches	O
of	O
serine	O
and	O
threonine	O
are	O
sometimes	O
sites	O
for	O
O	O
-	O
linked	O
carbohydrate	O
attachment	O
,	O
specific	O
sequence	O
and	O
structural	O
determinants	O
for	O
O	O
-	O
linked	O
attachment	O
remain	O
ill	O
defined	O
.	O

The	O
gp120	O
envelope	O
protein	O
of	O
SIVmac239	B
contains	O
a	O
serine	O
-	O
threonine	O
-	O
rich	O
stretch	O
of	O
amino	O
acids	O
at	O
positions	O
128	O
to	O
139	O
.	O

Here	O
we	O
show	O
that	O
lectin	O
protein	O
from	O
jackfruit	B
seed	O
(	O
jacalin	O
)	O
,	O
which	O
binds	O
to	O
non	O
-	O
and	O
monosialylated	O
core	O
1	O
O	O
-	O
linked	O
carbohydrate	O
,	O
potently	O
inhibited	O
the	O
replication	O
of	O
SIVmac239	B
.	O

Selection	O
of	O
a	O
jacalin	O
-	O
resistant	O
SIVmac239	B
variant	O
population	O
resulted	O
in	O
virus	O
with	O
specific	O
substitutions	O
within	O
amino	O
acids	O
128	O
to	O
139	O
.	O

Cloned	O
simian	B
immunodeficiency	I
virus	I
(	O
SIV	B
)	O
variants	O
with	O
substitutions	O
in	O
the	O
128	O
-	O
to	O
-	O
139	O
region	O
had	O
infectivities	O
equivalent	O
to	O
,	O
or	O
within	O
1	O
log	O
unit	O
of	O
,	O
that	O
of	O
SIVmac239	B
and	O
were	O
resistant	O
to	O
the	O
inhibitory	O
effects	O
of	O
jacalin	O
.	O

Characterization	O
of	O
the	O
SIVmac239	B
gp120	O
O	O
-	O
linked	O
glycome	O
showed	O
the	O
presence	O
of	O
core	O
1	O
and	O
core	O
2	O
O	O
-	O
linked	O
carbohydrate	O
;	O
a	O
128	O
-	O
to	O
-	O
139	O
-	O
substituted	O
variant	O
gp120	O
from	O
jacalin	O
-	O
resistant	O
SIV	B
lacked	O
O	O
-	O
linked	O
carbohydrate	O
.	O

Unlike	O
that	O
of	O
SIVmac239	B
,	O
the	O
replication	O
of	O
HIV	B
-	I
1	I
strain	I
NL4	I
-	I
3	I
was	O
resistant	O
to	O
inhibition	O
by	O
jacalin	O
.	O

Purified	O
gp120s	O
from	O
four	O
SIVmac	B
and	O
SIVsm	B
strains	O
bound	O
jacalin	O
strongly	O
in	O
an	O
enzyme	O
-	O
linked	O
immunosorbent	O
assay	O
,	O
while	O
nine	O
different	O
HIV	B
-	I
1	I
gp120s	O
,	O
two	O
SIVcpz	B
gp120s	O
,	O
and	O
128	O
-	O
to	O
-	O
139	O
-	O
substituted	O
SIVmac239	B
gp120	O
did	O
not	O
bind	O
jacalin	O
.	O

The	O
ability	O
or	O
inability	O
to	O
bind	O
jacalin	O
thus	O
correlated	O
with	O
the	O
presence	O
of	O
the	O
serine	O
-	O
threonine	O
-	O
rich	O
stretch	O
in	O
the	O
SIVmac	B
and	O
SIVsm	B
gp120s	O
and	O
the	O
absence	O
of	O
such	O
stretches	O
in	O
the	O
SIVcpz	B
and	O
HIV	B
-	I
1	I
gp120s	O
.	O

Consistent	O
with	O
sequence	O
predictions	O
,	O
two	O
HIV	B
-	I
2	I
gp120s	O
bound	O
jacalin	O
,	O
while	O
one	O
did	O
not	O
.	O

These	O
data	O
demonstrate	O
the	O
presence	O
of	O
non	O
-	O
and	O
monosialylated	O
core	O
1	O
O	O
-	O
linked	O
carbohydrate	O
on	O
the	O
gp120s	O
of	O
SIVmac	B
and	O
SIVsm	B
and	O
the	O
lack	O
of	O
these	O
modifications	O
on	O
HIV	B
-	I
1	I
and	O
SIVcpz	B
gp120s	O
.	O

Varicella	B
-	I
zoster	I
virus	I
glycoprotein	O
E	O
is	O
a	O
critical	O
determinant	O
of	O
virulence	O
in	O
the	O
SCID	O
mouse	O
-	O
human	B
model	O
of	O
neuropathogenesis	O
.	O

Varicella	B
-	I
zoster	I
virus	I
(	O
VZV	B
)	O
is	O
a	O
neurotropic	O
alphaherpesvirus	O
.	O

VZV	B
infection	O
of	O
human	B
dorsal	O
root	O
ganglion	O
(	O
DRG	O
)	O
xenografts	O
in	O
immunodeficient	O
mice	O
models	O
the	O
infection	O
of	O
sensory	O
ganglia	O
.	O

We	O
examined	O
DRG	O
infection	O
with	O
recombinant	O
VZV	B
(	O
recombinant	O
Oka	O
[	O
rOka	O
]	O
)	O
and	O
the	O
following	O
gE	O
mutants	O
:	O
gEDelta27	O
-	O
90	O
,	O
gEDeltaCys	O
,	O
gE	O
-	O
AYRV	O
,	O
and	O
gE	O
-	O
SSTT	O
.	O

gEDelta27	O
-	O
90	O
,	O
which	O
lacks	O
the	O
gE	O
domain	O
that	O
interacts	O
with	O
a	O
putative	O
receptor	O
insulin	O
-	O
degrading	O
enzyme	O
(	O
IDE	O
)	O
,	O
replicated	O
as	O
extensively	O
as	O
rOka	O
,	O
producing	O
infectious	O
virions	O
and	O
significant	O
cytopathic	O
effects	O
within	O
14	O
days	O
of	O
inoculation	O
.	O

Since	O
neural	O
cells	O
express	O
IDE	O
,	O
the	O
gE	O
/	O
IDE	O
interaction	O
was	O
dispensable	O
for	O
VZV	B
neurotropism	O
.	O

In	O
contrast	O
,	O
gEDeltaCys	O
,	O
which	O
lacks	O
gE	O
/	O
gI	O
heterodimer	O
formation	O
,	O
was	O
significantly	O
impaired	O
at	O
early	O
times	O
postinfection	O
;	O
viral	O
genome	O
copy	O
numbers	O
increased	O
slowly	O
,	O
and	O
infectious	O
virus	O
production	O
was	O
not	O
detected	O
until	O
day	O
28	O
.	O

Delayed	O
replication	O
was	O
associated	O
with	O
impaired	O
cell	O
-	O
cell	O
spread	O
in	O
ganglia	O
,	O
similar	O
to	O
the	O
phenotype	O
of	O
a	O
gI	O
deletion	O
mutant	O
(	O
rOkaDeltagI	O
)	O
.	O

However	O
,	O
at	O
later	O
time	O
points	O
,	O
infection	O
of	O
satellite	O
cells	O
and	O
other	O
supportive	O
nonneuronal	O
cells	O
resulted	O
in	O
extensive	O
DRG	O
tissue	O
damage	O
and	O
cell	O
loss	O
such	O
that	O
cytopathic	O
changes	O
observed	O
at	O
day	O
70	O
were	O
more	O
severe	O
than	O
those	O
for	O
rOka	O
-	O
infected	O
DRG	O
.	O

The	O
replication	O
of	O
gE	O
-	O
AYRV	O
,	O
which	O
is	O
impaired	O
for	O
trans	O
-	O
Golgi	O
network	O
(	O
TGN	O
)	O
localization	O
,	O
and	O
the	O
replication	O
of	O
gE	O
-	O
SSTT	O
,	O
which	O
contains	O
mutations	O
in	O
an	O
acidic	O
cluster	O
,	O
were	O
equivalent	O
to	O
that	O
of	O
rOka	O
,	O
causing	O
significant	O
cytopathic	O
effects	O
and	O
infectious	O
virus	O
production	O
by	O
day	O
14	O
;	O
genome	O
copy	O
numbers	O
were	O
equivalent	O
to	O
those	O
of	O
rOka	O
.	O

These	O
experiments	O
suggest	O
that	O
the	O
gE	O
interaction	O
with	O
cellular	O
IDE	O
,	O
gE	O
targeting	O
to	O
TGN	O
sites	O
of	O
virion	O
envelopment	O
,	O
and	O
phosphorylation	O
at	O
SSTT	O
are	O
dispensable	O
for	O
VZV	B
DRG	O
infection	O
,	O
whereas	O
the	O
gE	O
/	O
gI	O
interaction	O
is	O
critical	O
for	O
VZV	O
neurovirulence	O
.	O

Antiviral	O
effects	O
of	O
a	O
transgenic	O
RNA	O
-	O
dependent	O
RNA	O
polymerase	O
.	O

Transgenic	O
expression	O
of	O
the	O
RNA	O
-	O
dependent	O
RNA	O
polymerase	O
3D	O
(	O
pol	O
)	O
inhibited	O
infection	O
of	O
Theiler	B
'	I
s	I
murine	I
encephalitis	I
virus	I
(	O
TMEV	B
)	O
,	O
a	O
picornavirus	O
from	O
which	O
it	O
was	O
derived	O
.	O

Here	O
,	O
we	O
infected	O
3D	O
(	O
pol	O
)	O
transgenic	O
mice	B
with	O
another	O
picornavirus	O
,	O
as	O
well	O
as	O
an	O
alphaherpesvirus	O
and	O
a	O
rhabdovirus	O
.	O

3D	O
(	O
pol	O
)	O
